,fileName,AbsFilePath
27,2019_101RECNX_RCNX4448.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX4448.JPG
28,2019_101RECNX_RCNX7177.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX7177.JPG
29,2019_100RECNX_RCNX3860.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX3860.JPG
30,2019_101RECNX_RCNX3527.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX3527.JPG
31,2019_Summer_101RECNX_RCNX0415.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/101RECNX/RCNX0415.JPG
32,2019_Summer_100RECNX_RCNX7476.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX7476.JPG
33,2019_Summer_100RECNX_RCNX5806.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX5806.JPG
34,2019_Summer_100RECNX_RCNX7714.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX7714.JPG
35,2019_Summer_100RECNX_RCNX8547.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX8547.JPG
36,2019_101RECNX_RCNX2397.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX2397.JPG
37,2019_101RECNX_RCNX3356.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX3356.JPG
38,2019_101RECNX_RCNX5954.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX5954.JPG
39,2019_100RECNX_RCNX0240.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX0240.JPG
40,2019_100RECNX_RCNX5328.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX5328.JPG
41,2019_100RECNX_RCNX7134.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX7134.JPG
42,2019_Summer_100RECNX_RCNX5204.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX5204.JPG
43,2019_Summer_100RECNX_RCNX4649.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX4649.JPG
44,2019_Summer_100RECNX_RCNX2150.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX2150.JPG
45,2019_101RECNX_RCNX7134.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX7134.JPG
46,2019_Summer_100RECNX_RCNX8307.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX8307.JPG
47,2019_100RECNX_RCNX7652.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX7652.JPG
48,2019_Summer_101RECNX_RCNX0995.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/101RECNX/RCNX0995.JPG
49,2019_100RECNX_RCNX7715.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX7715.JPG
50,2019_Summer_100RECNX_RCNX1795.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX1795.JPG
51,2019_101RECNX_RCNX7472.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX7472.JPG
52,2019_100RECNX_RCNX5917.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX5917.JPG
53,2019_100RECNX_RCNX9251.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX9251.JPG
54,2019_100RECNX_RCNX6358.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX6358.JPG
55,2019_101RECNX_RCNX6629.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX6629.JPG
56,2019_100RECNX_RCNX2098.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX2098.JPG
57,2019_101RECNX_RCNX6776.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX6776.JPG
58,2019_101RECNX_RCNX0848.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX0848.JPG
59,2019_Summer_100RECNX_RCNX4716.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX4716.JPG
60,2019_101RECNX_RCNX4749.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX4749.JPG
61,2019_100RECNX_RCNX9216.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX9216.JPG
62,2019_100RECNX_RCNX4753.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX4753.JPG
63,2019_Summer_100RECNX_RCNX0194.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX0194.JPG
64,2019_100RECNX_RCNX2080.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX2080.JPG
65,2019_Summer_100RECNX_RCNX8083.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX8083.JPG
66,2019_Summer_100RECNX_RCNX8718.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX8718.JPG
67,2019_Summer_100RECNX_RCNX2055.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX2055.JPG
68,2019_Summer_100RECNX_RCNX0669.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX0669.JPG
69,2019_Summer_100RECNX_RCNX3851.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX3851.JPG
70,2019_Summer_100RECNX_RCNX2805.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX2805.JPG
71,2019_100RECNX_RCNX0590.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX0590.JPG
72,2019_100RECNX_RCNX5943.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX5943.JPG
73,2019_100RECNX_RCNX5043.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX5043.JPG
74,2019_100RECNX_RCNX6512.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX6512.JPG
75,2019_Summer_100RECNX_RCNX6037.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX6037.JPG
76,2019_Summer_100RECNX_RCNX9581.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX9581.JPG
77,2019_101RECNX_RCNX4435.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX4435.JPG
78,2019_Summer_100RECNX_RCNX9023.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX9023.JPG
79,2019_Summer_100RECNX_RCNX8927.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX8927.JPG
80,2019_101RECNX_RCNX3197.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX3197.JPG
81,2019_Summer_101RECNX_RCNX1612.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/101RECNX/RCNX1612.JPG
82,2019_Summer_100RECNX_RCNX4975.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX4975.JPG
83,2019_Summer_100RECNX_RCNX9125.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX9125.JPG
84,2019_101RECNX_RCNX1730.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX1730.JPG
85,2019_101RECNX_RCNX7645.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX7645.JPG
86,2019_100RECNX_RCNX1196.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX1196.JPG
87,2019_Summer_100RECNX_RCNX9025.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX9025.JPG
88,2019_101RECNX_RCNX1768.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX1768.JPG
89,2019_100RECNX_RCNX2232.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX2232.JPG
90,2019_Summer_100RECNX_RCNX6240.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX6240.JPG
91,2019_101RECNX_RCNX0663.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX0663.JPG
92,2019_100RECNX_RCNX4141.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX4141.JPG
93,2019_Summer_100RECNX_RCNX2146.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX2146.JPG
94,2019_101RECNX_RCNX4241.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX4241.JPG
95,2019_Summer_100RECNX_RCNX3429.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX3429.JPG
96,2019_101RECNX_RCNX1463.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX1463.JPG
97,2019_100RECNX_RCNX1044.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX1044.JPG
98,2019_Summer_100RECNX_RCNX5178.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX5178.JPG
99,2019_100RECNX_RCNX9813.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX9813.JPG
100,2019_Summer_101RECNX_RCNX1479.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/101RECNX/RCNX1479.JPG
101,2019_100RECNX_RCNX0063.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX0063.JPG
102,2019_Summer_100RECNX_RCNX8840.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX8840.JPG
103,2019_100RECNX_RCNX7271.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX7271.JPG
104,2019_101RECNX_RCNX5678.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX5678.JPG
105,2019_101RECNX_RCNX0391.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX0391.JPG
106,2019_100RECNX_RCNX3729.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX3729.JPG
107,2019_Summer_100RECNX_RCNX0152.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX0152.JPG
108,2019_101RECNX_RCNX0412.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX0412.JPG
109,2019_Summer_101RECNX_RCNX0220.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/101RECNX/RCNX0220.JPG
110,2019_Summer_101RECNX_RCNX0761.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/101RECNX/RCNX0761.JPG
111,2019_100RECNX_RCNX5631.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX5631.JPG
112,2019_100RECNX_RCNX8862.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX8862.JPG
113,2019_Summer_100RECNX_RCNX6309.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX6309.JPG
114,2019_Summer_100RECNX_RCNX0582.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX0582.JPG
115,2019_Summer_100RECNX_RCNX0438.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX0438.JPG
116,2019_100RECNX_RCNX4095.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX4095.JPG
117,2019_101RECNX_RCNX4668.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX4668.JPG
118,2019_101RECNX_RCNX4690.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX4690.JPG
119,2019_100RECNX_RCNX0538.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX0538.JPG
120,2019_100RECNX_RCNX2185.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX2185.JPG
121,2019_100RECNX_RCNX9321.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX9321.JPG
122,2019_100RECNX_RCNX5423.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX5423.JPG
123,2019_100RECNX_RCNX6053.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX6053.JPG
124,2019_100RECNX_RCNX3919.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX3919.JPG
125,2019_101RECNX_RCNX3671.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX3671.JPG
126,2019_Summer_100RECNX_RCNX7491.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX7491.JPG
127,2019_100RECNX_RCNX2946.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX2946.JPG
128,2019_101RECNX_RCNX3238.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX3238.JPG
129,2019_101RECNX_RCNX2249.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX2249.JPG
130,2019_Summer_100RECNX_RCNX0214.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX0214.JPG
131,2019_100RECNX_RCNX7660.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX7660.JPG
132,2019_Summer_100RECNX_RCNX0661.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX0661.JPG
133,2019_Summer_100RECNX_RCNX5929.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX5929.JPG
134,2019_Summer_100RECNX_RCNX7677.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX7677.JPG
135,2019_Summer_100RECNX_RCNX0316.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX0316.JPG
136,2019_100RECNX_RCNX7997.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX7997.JPG
137,2019_Summer_100RECNX_RCNX2170.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX2170.JPG
138,2019_100RECNX_RCNX4402.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX4402.JPG
139,2019_Summer_100RECNX_RCNX0487.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX0487.JPG
140,2019_Summer_100RECNX_RCNX1312.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX1312.JPG
141,2019_101RECNX_RCNX7596.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX7596.JPG
142,2019_101RECNX_RCNX1480.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX1480.JPG
143,2019_100RECNX_RCNX6237.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX6237.JPG
144,2019_100RECNX_RCNX9295.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX9295.JPG
145,2019_101RECNX_RCNX3099.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX3099.JPG
146,2019_101RECNX_RCNX3667.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX3667.JPG
147,2019_Summer_100RECNX_RCNX5333.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX5333.JPG
148,2019_101RECNX_RCNX7604.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX7604.JPG
149,2019_Summer_100RECNX_RCNX0219.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX0219.JPG
150,2019_101RECNX_RCNX3598.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX3598.JPG
151,2019_101RECNX_RCNX0279.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX0279.JPG
152,2019_Summer_101RECNX_RCNX0410.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/101RECNX/RCNX0410.JPG
153,2019_Summer_100RECNX_RCNX1977.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX1977.JPG
154,2019_Summer_100RECNX_RCNX2696.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX2696.JPG
155,2019_100RECNX_RCNX2203.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX2203.JPG
156,2019_Summer_100RECNX_RCNX5330.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX5330.JPG
157,2019_Summer_100RECNX_RCNX4539.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX4539.JPG
158,2019_Summer_100RECNX_RCNX6961.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX6961.JPG
159,2019_101RECNX_RCNX0793.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX0793.JPG
160,2019_101RECNX_RCNX4021.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX4021.JPG
161,2019_Summer_100RECNX_RCNX9600.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX9600.JPG
162,2019_101RECNX_RCNX3229.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX3229.JPG
163,2019_100RECNX_RCNX5825.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX5825.JPG
164,2019_100RECNX_RCNX8524.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX8524.JPG
165,2019_100RECNX_RCNX5301.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX5301.JPG
166,2019_101RECNX_RCNX5443.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX5443.JPG
167,2019_100RECNX_RCNX1100.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX1100.JPG
168,2019_Summer_100RECNX_RCNX8788.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX8788.JPG
169,2019_Summer_100RECNX_RCNX0580.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX0580.JPG
170,2019_Summer_100RECNX_RCNX6365.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX6365.JPG
171,2019_Summer_100RECNX_RCNX8516.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX8516.JPG
172,2019_Summer_100RECNX_RCNX4069.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX4069.JPG
173,2019_101RECNX_RCNX2358.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX2358.JPG
174,2019_100RECNX_RCNX2532.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX2532.JPG
175,2019_101RECNX_RCNX6090.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX6090.JPG
176,2019_100RECNX_RCNX3931.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX3931.JPG
177,2019_Summer_100RECNX_RCNX3507.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX3507.JPG
178,2019_101RECNX_RCNX6283.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX6283.JPG
179,2019_100RECNX_RCNX1892.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX1892.JPG
180,2019_101RECNX_RCNX6392.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX6392.JPG
181,2019_Summer_100RECNX_RCNX1629.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX1629.JPG
182,2019_100RECNX_RCNX0981.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX0981.JPG
183,2019_101RECNX_RCNX3779.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX3779.JPG
184,2019_Summer_100RECNX_RCNX6583.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX6583.JPG
185,2019_101RECNX_RCNX1735.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX1735.JPG
186,2019_101RECNX_RCNX0475.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX0475.JPG
187,2019_Summer_100RECNX_RCNX1550.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX1550.JPG
188,2019_100RECNX_RCNX5249.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX5249.JPG
189,2019_100RECNX_RCNX0696.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/100RECNX/RCNX0696.JPG
190,2019_Summer_100RECNX_RCNX3440.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX3440.JPG
191,2019_101RECNX_RCNX5954.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX5954.JPG
192,2019_Summer_100RECNX_RCNX8672.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX8672.JPG
193,2019_101RECNX_RCNX0743.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX0743.JPG
194,2019_101RECNX_RCNX0043.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX0043.JPG
195,2019_Summer_100RECNX_RCNX5950.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX5950.JPG
196,2019_101RECNX_RCNX0135.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX0135.JPG
197,2019_Summer_101RECNX_RCNX0304.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/101RECNX/RCNX0304.JPG
198,2019_101RECNX_RCNX5693.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX5693.JPG
199,2019_101RECNX_RCNX7707.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX7707.JPG
200,2019_Summer_100RECNX_RCNX4696.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019_Summer/100RECNX/RCNX4696.JPG
201,2019_101RECNX_RCNX4345.JPG,/tank/data/nna/cameraTrap/prudhoe/15/2019/101RECNX/RCNX4345.JPG
