File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Caribou,Bear,Fox,Wolf,Muskox,Misc_Land_Animal,Human,Other,Comment,Snow_Cover,Camera_Failure,Not_Counted,First_Calf,Waterfowl,Upland_Game_Bird,Songbird,Sea_Shore_Bird,
RCNX0027.JPG,S15_5.5-6.9,15,05-May-2019,21:50:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0028.JPG,S15_5.5-6.9,15,05-May-2019,21:55:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0029.JPG,S15_5.5-6.9,15,05-May-2019,22:00:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0030.JPG,S15_5.5-6.9,15,05-May-2019,22:05:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0031.JPG,S15_5.5-6.9,15,05-May-2019,22:10:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0032.JPG,S15_5.5-6.9,15,05-May-2019,22:15:00,Ok,false,0,0,0,0,0,0,1,0,,,,false,false,false,false,false,false,
RCNX0033.JPG,S15_5.5-6.9,15,05-May-2019,22:20:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0034.JPG,S15_5.5-6.9,15,05-May-2019,22:25:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0035.JPG,S15_5.5-6.9,15,05-May-2019,22:30:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0036.JPG,S15_5.5-6.9,15,05-May-2019,22:35:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0037.JPG,S15_5.5-6.9,15,05-May-2019,22:40:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0038.JPG,S15_5.5-6.9,15,05-May-2019,22:45:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0039.JPG,S15_5.5-6.9,15,05-May-2019,22:50:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0040.JPG,S15_5.5-6.9,15,05-May-2019,22:55:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0041.JPG,S15_5.5-6.9,15,05-May-2019,23:00:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0042.JPG,S15_5.5-6.9,15,05-May-2019,23:05:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0043.JPG,S15_5.5-6.9,15,05-May-2019,23:10:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0044.JPG,S15_5.5-6.9,15,05-May-2019,23:15:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0045.JPG,S15_5.5-6.9,15,05-May-2019,23:20:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0046.JPG,S15_5.5-6.9,15,05-May-2019,23:25:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0047.JPG,S15_5.5-6.9,15,05-May-2019,23:30:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0048.JPG,S15_5.5-6.9,15,05-May-2019,23:35:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0049.JPG,S15_5.5-6.9,15,05-May-2019,23:40:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0050.JPG,S15_5.5-6.9,15,05-May-2019,23:45:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0051.JPG,S15_5.5-6.9,15,05-May-2019,23:50:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0052.JPG,S15_5.5-6.9,15,05-May-2019,23:55:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0053.JPG,S15_5.5-6.9,15,06-May-2019,00:00:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0054.JPG,S15_5.5-6.9,15,06-May-2019,00:05:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0055.JPG,S15_5.5-6.9,15,06-May-2019,00:10:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0056.JPG,S15_5.5-6.9,15,06-May-2019,00:15:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0057.JPG,S15_5.5-6.9,15,06-May-2019,00:20:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0058.JPG,S15_5.5-6.9,15,06-May-2019,00:25:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0059.JPG,S15_5.5-6.9,15,06-May-2019,00:30:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0060.JPG,S15_5.5-6.9,15,06-May-2019,00:35:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0061.JPG,S15_5.5-6.9,15,06-May-2019,00:40:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0062.JPG,S15_5.5-6.9,15,06-May-2019,00:45:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0063.JPG,S15_5.5-6.9,15,06-May-2019,00:50:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0064.JPG,S15_5.5-6.9,15,06-May-2019,00:55:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0065.JPG,S15_5.5-6.9,15,06-May-2019,01:00:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0066.JPG,S15_5.5-6.9,15,06-May-2019,01:05:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0067.JPG,S15_5.5-6.9,15,06-May-2019,01:10:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0068.JPG,S15_5.5-6.9,15,06-May-2019,01:15:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0069.JPG,S15_5.5-6.9,15,06-May-2019,01:20:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0070.JPG,S15_5.5-6.9,15,06-May-2019,01:25:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0071.JPG,S15_5.5-6.9,15,06-May-2019,01:30:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0072.JPG,S15_5.5-6.9,15,06-May-2019,01:35:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0073.JPG,S15_5.5-6.9,15,06-May-2019,01:40:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0074.JPG,S15_5.5-6.9,15,06-May-2019,01:45:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0075.JPG,S15_5.5-6.9,15,06-May-2019,01:50:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0076.JPG,S15_5.5-6.9,15,06-May-2019,01:55:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0077.JPG,S15_5.5-6.9,15,06-May-2019,02:00:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0078.JPG,S15_5.5-6.9,15,06-May-2019,02:05:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0079.JPG,S15_5.5-6.9,15,06-May-2019,02:10:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0080.JPG,S15_5.5-6.9,15,06-May-2019,02:15:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0081.JPG,S15_5.5-6.9,15,06-May-2019,02:20:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0082.JPG,S15_5.5-6.9,15,06-May-2019,02:25:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0083.JPG,S15_5.5-6.9,15,06-May-2019,02:30:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0084.JPG,S15_5.5-6.9,15,06-May-2019,02:35:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0085.JPG,S15_5.5-6.9,15,06-May-2019,02:40:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0086.JPG,S15_5.5-6.9,15,06-May-2019,02:45:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0087.JPG,S15_5.5-6.9,15,06-May-2019,02:50:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0088.JPG,S15_5.5-6.9,15,06-May-2019,02:55:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0089.JPG,S15_5.5-6.9,15,06-May-2019,03:00:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0090.JPG,S15_5.5-6.9,15,06-May-2019,03:05:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0091.JPG,S15_5.5-6.9,15,06-May-2019,03:10:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0092.JPG,S15_5.5-6.9,15,06-May-2019,03:15:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0093.JPG,S15_5.5-6.9,15,06-May-2019,03:20:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0094.JPG,S15_5.5-6.9,15,06-May-2019,03:25:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0095.JPG,S15_5.5-6.9,15,06-May-2019,03:30:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0096.JPG,S15_5.5-6.9,15,06-May-2019,03:35:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0097.JPG,S15_5.5-6.9,15,06-May-2019,03:40:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0098.JPG,S15_5.5-6.9,15,06-May-2019,03:45:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0099.JPG,S15_5.5-6.9,15,06-May-2019,03:50:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0100.JPG,S15_5.5-6.9,15,06-May-2019,03:55:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0101.JPG,S15_5.5-6.9,15,06-May-2019,04:00:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0102.JPG,S15_5.5-6.9,15,06-May-2019,04:05:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0103.JPG,S15_5.5-6.9,15,06-May-2019,04:10:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0104.JPG,S15_5.5-6.9,15,06-May-2019,04:15:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0105.JPG,S15_5.5-6.9,15,06-May-2019,04:20:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0106.JPG,S15_5.5-6.9,15,06-May-2019,04:25:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0107.JPG,S15_5.5-6.9,15,06-May-2019,04:30:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0108.JPG,S15_5.5-6.9,15,06-May-2019,04:35:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0109.JPG,S15_5.5-6.9,15,06-May-2019,04:40:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0110.JPG,S15_5.5-6.9,15,06-May-2019,04:45:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0111.JPG,S15_5.5-6.9,15,06-May-2019,04:50:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0112.JPG,S15_5.5-6.9,15,06-May-2019,04:55:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0113.JPG,S15_5.5-6.9,15,06-May-2019,05:00:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0114.JPG,S15_5.5-6.9,15,06-May-2019,05:05:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0115.JPG,S15_5.5-6.9,15,06-May-2019,05:10:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0116.JPG,S15_5.5-6.9,15,06-May-2019,05:15:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0117.JPG,S15_5.5-6.9,15,06-May-2019,05:20:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0118.JPG,S15_5.5-6.9,15,06-May-2019,05:25:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0119.JPG,S15_5.5-6.9,15,06-May-2019,05:30:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0120.JPG,S15_5.5-6.9,15,06-May-2019,05:35:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0121.JPG,S15_5.5-6.9,15,06-May-2019,05:40:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0122.JPG,S15_5.5-6.9,15,06-May-2019,05:45:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0123.JPG,S15_5.5-6.9,15,06-May-2019,05:50:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0124.JPG,S15_5.5-6.9,15,06-May-2019,05:55:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0125.JPG,S15_5.5-6.9,15,06-May-2019,06:00:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0126.JPG,S15_5.5-6.9,15,06-May-2019,06:05:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0127.JPG,S15_5.5-6.9,15,06-May-2019,06:10:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0128.JPG,S15_5.5-6.9,15,06-May-2019,06:15:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0129.JPG,S15_5.5-6.9,15,06-May-2019,06:20:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0130.JPG,S15_5.5-6.9,15,06-May-2019,06:25:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0131.JPG,S15_5.5-6.9,15,06-May-2019,06:30:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0132.JPG,S15_5.5-6.9,15,06-May-2019,06:35:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0133.JPG,S15_5.5-6.9,15,06-May-2019,06:40:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0134.JPG,S15_5.5-6.9,15,06-May-2019,06:45:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0135.JPG,S15_5.5-6.9,15,06-May-2019,06:50:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0136.JPG,S15_5.5-6.9,15,06-May-2019,06:55:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0137.JPG,S15_5.5-6.9,15,06-May-2019,07:00:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0138.JPG,S15_5.5-6.9,15,06-May-2019,07:05:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0139.JPG,S15_5.5-6.9,15,06-May-2019,07:10:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0140.JPG,S15_5.5-6.9,15,06-May-2019,07:15:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0141.JPG,S15_5.5-6.9,15,06-May-2019,07:20:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0142.JPG,S15_5.5-6.9,15,06-May-2019,07:25:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0143.JPG,S15_5.5-6.9,15,06-May-2019,07:30:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0144.JPG,S15_5.5-6.9,15,06-May-2019,07:35:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0145.JPG,S15_5.5-6.9,15,06-May-2019,07:40:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0146.JPG,S15_5.5-6.9,15,06-May-2019,07:45:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0147.JPG,S15_5.5-6.9,15,06-May-2019,07:50:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0148.JPG,S15_5.5-6.9,15,06-May-2019,07:55:00,Ok,false,0,0,0,0,0,0,0,0,,,Start,false,false,false,false,false,false,
RCNX0149.JPG,S15_5.5-6.9,15,06-May-2019,08:00:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0150.JPG,S15_5.5-6.9,15,06-May-2019,08:05:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0151.JPG,S15_5.5-6.9,15,06-May-2019,08:10:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0152.JPG,S15_5.5-6.9,15,06-May-2019,08:15:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0153.JPG,S15_5.5-6.9,15,06-May-2019,08:20:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0154.JPG,S15_5.5-6.9,15,06-May-2019,08:25:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0155.JPG,S15_5.5-6.9,15,06-May-2019,08:30:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0156.JPG,S15_5.5-6.9,15,06-May-2019,08:35:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0157.JPG,S15_5.5-6.9,15,06-May-2019,08:40:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0158.JPG,S15_5.5-6.9,15,06-May-2019,08:45:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0159.JPG,S15_5.5-6.9,15,06-May-2019,08:50:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0160.JPG,S15_5.5-6.9,15,06-May-2019,08:55:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0161.JPG,S15_5.5-6.9,15,06-May-2019,09:00:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0162.JPG,S15_5.5-6.9,15,06-May-2019,09:05:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0163.JPG,S15_5.5-6.9,15,06-May-2019,09:10:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0164.JPG,S15_5.5-6.9,15,06-May-2019,09:15:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0165.JPG,S15_5.5-6.9,15,06-May-2019,09:20:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0166.JPG,S15_5.5-6.9,15,06-May-2019,09:25:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0167.JPG,S15_5.5-6.9,15,06-May-2019,09:30:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0168.JPG,S15_5.5-6.9,15,06-May-2019,09:35:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0169.JPG,S15_5.5-6.9,15,06-May-2019,09:40:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0170.JPG,S15_5.5-6.9,15,06-May-2019,09:45:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0171.JPG,S15_5.5-6.9,15,06-May-2019,09:50:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0172.JPG,S15_5.5-6.9,15,06-May-2019,09:55:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0173.JPG,S15_5.5-6.9,15,06-May-2019,10:00:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0174.JPG,S15_5.5-6.9,15,06-May-2019,10:05:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0175.JPG,S15_5.5-6.9,15,06-May-2019,10:10:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0176.JPG,S15_5.5-6.9,15,06-May-2019,10:15:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0177.JPG,S15_5.5-6.9,15,06-May-2019,10:20:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0178.JPG,S15_5.5-6.9,15,06-May-2019,10:25:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0179.JPG,S15_5.5-6.9,15,06-May-2019,10:30:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0180.JPG,S15_5.5-6.9,15,06-May-2019,10:35:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0181.JPG,S15_5.5-6.9,15,06-May-2019,10:40:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
RCNX0182.JPG,S15_5.5-6.9,15,06-May-2019,10:45:00,Ok,false,0,0,0,0,0,0,0,0,,,,false,false,false,false,false,false,
