,fileName,RelFilePath,AbsFilePath,Type
25,RCNX2624.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX2624.JPG,Waterfowl
26,RCNX2782.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX2782.JPG,Upland_Game_Bird
27,RCNX2783.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX2783.JPG,Upland_Game_Bird
28,RCNX2784.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX2784.JPG,Upland_Game_Bird
29,RCNX2787.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX2787.JPG,Upland_Game_Bird
30,RCNX2850.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX2850.JPG,Upland_Game_Bird
31,RCNX2866.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX2866.JPG,Waterfowl
32,RCNX2872.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX2872.JPG,Other
33,RCNX3074.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX3074.JPG,Waterfowl
34,RCNX3418.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX3418.JPG,Songbird
35,RCNX3522.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX3522.JPG,Other
36,RCNX3994.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX3994.JPG,Waterfowl
37,RCNX3995.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX3995.JPG,Waterfowl
38,RCNX4157.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX4157.JPG,Caribou
39,RCNX4158.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX4158.JPG,Caribou
40,RCNX4159.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX4159.JPG,Caribou
41,RCNX4160.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX4160.JPG,Caribou
42,RCNX4161.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX4161.JPG,Caribou
43,RCNX4162.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX4162.JPG,Caribou
44,RCNX4163.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX4163.JPG,Caribou
45,RCNX4164.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX4164.JPG,Caribou
46,RCNX4493.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX4493.JPG,Songbird
47,RCNX4537.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX4537.JPG,Upland_Game_Bird
48,RCNX4538.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX4538.JPG,Upland_Game_Bird
49,RCNX4539.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX4539.JPG,Upland_Game_Bird
50,RCNX4540.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX4540.JPG,Upland_Game_Bird
51,RCNX4568.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX4568.JPG,Sea_Shore_Bird
52,RCNX4909.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX4909.JPG,Other
53,RCNX5023.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5023.JPG,Waterfowl
54,RCNX5104.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5104.JPG,Waterfowl
55,RCNX5105.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5105.JPG,Waterfowl
56,RCNX5132.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5132.JPG,Upland_Game_Bird
57,RCNX5133.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5133.JPG,Upland_Game_Bird
58,RCNX5134.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5134.JPG,Upland_Game_Bird
59,RCNX5135.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5135.JPG,Upland_Game_Bird
60,RCNX5239.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5239.JPG,Other
61,RCNX5360.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5360.JPG,Waterfowl
62,RCNX5361.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5361.JPG,Waterfowl
63,RCNX5362.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5362.JPG,Waterfowl
64,RCNX5363.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5363.JPG,Waterfowl
65,RCNX5364.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5364.JPG,Waterfowl
66,RCNX5375.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5375.JPG,Waterfowl
67,RCNX5376.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5376.JPG,Waterfowl
68,RCNX5708.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5708.JPG,Upland_Game_Bird
69,RCNX5709.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5709.JPG,Upland_Game_Bird
70,RCNX5710.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5710.JPG,Upland_Game_Bird
71,RCNX5711.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5711.JPG,Upland_Game_Bird
72,RCNX5712.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5712.JPG,Upland_Game_Bird
73,RCNX5713.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5713.JPG,Upland_Game_Bird
74,RCNX5714.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5714.JPG,Upland_Game_Bird
75,RCNX5739.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5739.JPG,Upland_Game_Bird
76,RCNX5740.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5740.JPG,Upland_Game_Bird
77,RCNX5741.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5741.JPG,Upland_Game_Bird
78,RCNX5742.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5742.JPG,Upland_Game_Bird
79,RCNX5743.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5743.JPG,Upland_Game_Bird
80,RCNX5744.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5744.JPG,Upland_Game_Bird
81,RCNX5745.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5745.JPG,Upland_Game_Bird
82,RCNX5746.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5746.JPG,Upland_Game_Bird
83,RCNX5747.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5747.JPG,Upland_Game_Bird
84,RCNX5748.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5748.JPG,Upland_Game_Bird
85,RCNX5749.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5749.JPG,Upland_Game_Bird
86,RCNX5752.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5752.JPG,Upland_Game_Bird
87,RCNX5753.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5753.JPG,Upland_Game_Bird
88,RCNX5754.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5754.JPG,Upland_Game_Bird
89,RCNX5755.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5755.JPG,Upland_Game_Bird
90,RCNX5756.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5756.JPG,Upland_Game_Bird
91,RCNX5757.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5757.JPG,Upland_Game_Bird
92,RCNX5758.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5758.JPG,Upland_Game_Bird
93,RCNX5760.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5760.JPG,Upland_Game_Bird
94,RCNX5763.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5763.JPG,Upland_Game_Bird
95,RCNX5764.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5764.JPG,Upland_Game_Bird
96,RCNX5767.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5767.JPG,Upland_Game_Bird
97,RCNX5768.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5768.JPG,Upland_Game_Bird
98,RCNX5769.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5769.JPG,Upland_Game_Bird
99,RCNX5798.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5798.JPG,Upland_Game_Bird
100,RCNX5799.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5799.JPG,Upland_Game_Bird
101,RCNX5800.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5800.JPG,Upland_Game_Bird
102,RCNX5801.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5801.JPG,Upland_Game_Bird
103,RCNX5811.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5811.JPG,Upland_Game_Bird
104,RCNX5817.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX5817.JPG,Upland_Game_Bird
105,RCNX6041.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6041.JPG,Waterfowl
106,RCNX6088.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6088.JPG,Waterfowl
107,RCNX6089.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6089.JPG,Upland_Game_Bird
108,RCNX6090.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6090.JPG,Upland_Game_Bird
109,RCNX6091.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6091.JPG,Upland_Game_Bird
110,RCNX6092.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6092.JPG,Upland_Game_Bird
111,RCNX6093.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6093.JPG,Upland_Game_Bird
112,RCNX6094.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6094.JPG,Upland_Game_Bird
113,RCNX6095.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6095.JPG,Upland_Game_Bird
114,RCNX6096.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6096.JPG,Upland_Game_Bird
115,RCNX6097.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6097.JPG,Upland_Game_Bird
116,RCNX6098.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6098.JPG,Upland_Game_Bird
117,RCNX6099.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6099.JPG,Upland_Game_Bird
118,RCNX6155.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6155.JPG,Upland_Game_Bird
119,RCNX6156.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6156.JPG,Upland_Game_Bird
120,RCNX6157.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6157.JPG,Upland_Game_Bird
121,RCNX6158.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6158.JPG,Upland_Game_Bird
122,RCNX6284.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6284.JPG,Sea_Shore_Bird
123,RCNX6293.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6293.JPG,Misc_Land_Animal
124,RCNX6294.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6294.JPG,Misc_Land_Animal
125,RCNX6295.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6295.JPG,Misc_Land_Animal
126,RCNX6430.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6430.JPG,Misc_Land_Animal
127,RCNX6431.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6431.JPG,Misc_Land_Animal
128,RCNX6906.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6906.JPG,Songbird
129,RCNX6977.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX6977.JPG,Waterfowl
130,RCNX7767.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX7767.JPG,Upland_Game_Bird
131,RCNX7768.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX7768.JPG,Upland_Game_Bird
132,RCNX7769.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX7769.JPG,Upland_Game_Bird
133,RCNX7770.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX7770.JPG,Upland_Game_Bird
134,RCNX8059.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8059.JPG,Sea_Shore_Bird
135,RCNX8061.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8061.JPG,Waterfowl
136,RCNX8061.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8061.JPG,Sea_Shore_Bird
137,RCNX8062.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8062.JPG,Waterfowl
138,RCNX8063.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8063.JPG,Waterfowl
139,RCNX8064.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8064.JPG,Waterfowl
140,RCNX8065.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8065.JPG,Waterfowl
141,RCNX8066.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8066.JPG,Waterfowl
142,RCNX8067.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8067.JPG,Waterfowl
143,RCNX8068.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8068.JPG,Caribou
144,RCNX8068.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8068.JPG,Waterfowl
145,RCNX8069.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8069.JPG,Caribou
146,RCNX8069.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8069.JPG,Waterfowl
147,RCNX8070.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8070.JPG,Caribou
148,RCNX8070.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8070.JPG,Waterfowl
149,RCNX8071.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8071.JPG,Caribou
150,RCNX8071.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8071.JPG,Waterfowl
151,RCNX8072.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8072.JPG,Caribou
152,RCNX8072.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8072.JPG,Waterfowl
153,RCNX8073.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8073.JPG,Caribou
154,RCNX8073.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8073.JPG,Waterfowl
155,RCNX8074.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8074.JPG,Caribou
156,RCNX8074.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8074.JPG,Waterfowl
157,RCNX8075.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8075.JPG,Caribou
158,RCNX8075.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8075.JPG,Waterfowl
159,RCNX8075.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8075.JPG,Sea_Shore_Bird
160,RCNX8076.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8076.JPG,Caribou
161,RCNX8077.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8077.JPG,Caribou
162,RCNX8077.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8077.JPG,Waterfowl
163,RCNX8078.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8078.JPG,Caribou
164,RCNX8078.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8078.JPG,Waterfowl
165,RCNX8079.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8079.JPG,Caribou
166,RCNX8079.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8079.JPG,Waterfowl
167,RCNX8080.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8080.JPG,Caribou
168,RCNX8080.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8080.JPG,Waterfowl
169,RCNX8081.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8081.JPG,Waterfowl
170,RCNX8082.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8082.JPG,Waterfowl
171,RCNX8083.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8083.JPG,Waterfowl
172,RCNX8084.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8084.JPG,Waterfowl
173,RCNX8085.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8085.JPG,Waterfowl
174,RCNX8086.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8086.JPG,Waterfowl
175,RCNX8087.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8087.JPG,Waterfowl
176,RCNX8321.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8321.JPG,Misc_Land_Animal
177,RCNX8322.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8322.JPG,Misc_Land_Animal
178,RCNX8323.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8323.JPG,Misc_Land_Animal
179,RCNX8324.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8324.JPG,Misc_Land_Animal
180,RCNX8325.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8325.JPG,Misc_Land_Animal
181,RCNX8326.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8326.JPG,Misc_Land_Animal
182,RCNX8327.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8327.JPG,Misc_Land_Animal
183,RCNX8401.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8401.JPG,Upland_Game_Bird
184,RCNX8402.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8402.JPG,Upland_Game_Bird
185,RCNX8634.JPG,2019/100RECNX,/tank/data/nna/cameraTrap/prudhoe/22/2019/100RECNX/RCNX8634.JPG,Upland_Game_Bird
